two_theta,intensity,raw_intensity
39.54,92.81200421200506,84.0
39.58,91.66247806247891,97.0
39.62,90.61144261144342,98.0
39.66,90.44457704457784,80.0
39.7,89.77311337311417,86.0
39.74,88.87518427518505,95.0
39.78,88.32994032994108,72.0
39.82,88.74362934363013,91.0
39.86,89.10670410670487,85.0
39.9,88.98729378729455,74.0
39.94,86.96714636714712,87.0
39.98,86.95057915057988,102.0
40.02,87.09315549315625,96.0
40.06,88.61074061074133,88.0
40.1,90.21832221832295,95.0
40.14,91.15830115830191,102.0
40.18,91.9669357669365,82.0
40.22,92.17479817479891,80.0
40.26,92.33534573534644,94.0
40.3,92.34110214110282,106.0
40.34,91.91246051246114,85.0
40.38,90.52671112671166,101.0
40.42,89.60273780273832,107.0
40.46,86.62962442962477,100.0
40.5,83.61024921024946,85.0
40.54,78.22990522990526,85.0
40.58,71.40568620568595,107.0
40.62,62.93295893295833,130.0
40.66,60.8298350298341,102.0
40.7,63.47848367848255,111.0
40.74,75.44443664443544,102.0
40.78,96.65700245700128,102.0
40.82,128.50157950157856,102.0
40.86,167.24050544050488,114.0
40.9,212.623868023868,128.0
40.94,261.2628992628999,130.0
40.98,312.4195156195168,158.0
41.02,361.9566163566182,190.0
41.06,408.5704457704481,220.0
41.1,453.0163566163596,245.0
41.14,492.43945243945586,349.0
41.18,527.3462969463006,389.0
41.22,556.2723762723805,547.0
41.26,579.2816426816471,697.0
41.3,597.291962091967,882.0
41.34,611.3126711126761,925.0
41.38,618.1772551772602,1017.0
41.42,618.788767988773,976.0
41.46,612.4073008073061,902.0
41.5,600.0819936819989,768.0
41.54,581.8905580905633,680.0
41.58,558.0894348894399,525.0
41.62,528.1542997543047,419.0
41.66,493.10256230256715,312.0
41.7,453.32228852229315,279.0
41.74,409.5502983503028,227.0
41.78,362.2242892242936,177.0
41.82,311.4953316953357,178.0
41.86,261.702492102496,149.0
41.9,210.826044226048,136.0
41.94,165.75633555633908,131.0
41.98,128.40610740611058,128.0
42.02,102.05342225342514,105.0
42.06,84.45805545805804,100.0
42.1,77.04078624078853,109.0
42.14,75.53878553878756,120.0
42.18,78.83664443664622,115.0
42.22,83.35521235521392,106.0
42.26,90.20056160056299,103.0
42.3,95.2099684099697,120.0
42.34,98.98778518778636,104.0
42.38,100.89729729729841,108.0
42.42,103.30150930151036,109.0
42.46,104.32972972973073,108.0
42.5,104.96637416637515,108.0
42.54,106.12348192348293,107.0
42.58,106.76012636012733,114.0
42.62,107.53611793611891,113.0
42.66,107.56679536679631,110.0
42.7,107.6447876447886,125.0
42.74,107.3159003159013,92.0
42.78,106.23201123201218,105.0
42.82,104.69034749034843,108.0
42.86,104.14369954370048,101.0
42.9,103.51891891891985,99.0
42.94,101.93955773955867,96.0
42.98,100.26732186732278,97.0
43.02,98.99213759213846,104.0
43.06,98.01726921727008,100.0
43.1,97.13983853983945,98.0
43.14,95.2209898209907,113.0
43.18,94.46310986311076,94.0
43.22,93.2603720603729,97.0
43.26,91.91323271323355,91.0
43.3,91.44815724815811,78.0
43.34,90.79459459459542,92.0
43.38,89.84113724113807,91.0
43.42,90.01305721305802,75.0
43.46,89.11056511056594,80.0
43.5,88.43439803439884,96.0
43.54,87.99340119340201,84.0
43.58,87.92467532467616,80.0
43.62,87.01474201474282,92.0
43.66,85.79115479115559,90.0
43.7,85.02485082485165,100.0
43.74,84.19922779922861,78.0
43.78,82.78476658476735,76.0
43.82,82.25412425412502,102.0
43.86,81.92067392067469,75.0
43.9,80.80336960337036,84.0
43.94,80.21523341523414,87.0
43.98,79.30389610389683,74.0
44.02,77.21116181116255,78.0
44.06,76.33050193050262,84.0
44.1,75.54376974377044,77.0
44.14,73.68438048438115,69.0
44.18,72.29645489645557,74.0
44.22,71.94447174447242,72.0
44.26,70.81488241488307,54.0
44.3,69.73555633555699,68.0
44.34,69.49849069849137,71.0
44.38,68.47764127764192,59.0
44.42,68.55142155142218,66.0
44.46,67.45356265356328,78.0
44.5,67.341874341875,56.0
44.54,67.10649350649415,68.0
44.58,66.17802737802798,71.0
44.62,65.1955071955078,63.0
44.66,65.74482274482335,65.0
44.7,65.26240786240845,80.0
44.74,65.01867321867381,67.0
44.78,65.2009828009834,65.0
